"sectionID","sectionName","sectionWorkingName","sectionImage","topSection","sectionOrder","rootSection","sectionDisabled","sectionURL","sectionDescription"
360,"Patriotica Mini Series","Patriotica Mini","prodimages/patriotica_minilogo.gif",353,327,1,0,"","Stencils for the American in all of us. The problem with today's airbrushers is not that they are painting way too many skulls and weird effects it's that they need to be painting more patriotic skulls and patriotic weird effects."
361,"Kustom FX Mini Series","Kustom FX Mini","prodimages/kustomfx.gif",353,328,1,0,"","For all the ""Effects"" junkies out there... this one's for you. Six custom templates designed to create all the newest, hip effects."
362,"FX II Mini Series","FX II Mini","prodimages/kustomfx2.gif",353,329,1,0,"","Made of solvent-proof, space-age polymer, the FXII™ series from Craig Fraser is the sequel to the popular, original Kustom FX™ line. These cool, hip stencil effects can't be found anywhere else and give you some cutting-edge, ultra-unique looks."
684,"Island FX Nanos","Island FX Nanos","prodimages/fhns4l.jpg",527,630,1,0,"","By Dennis Mathewson"
685,"Kanji Motto Nanos","Kanji Motto Nanos","prodimages/fhns5l.jpg",527,631,1,0,"","By Dennis Mathewson

"
686,"Tikiville Nanos","Tikiville Nanos","prodimages/fhns6l.jpg",527,632,1,0,"","By Dennis Mathewson"
687,"Wicked Detail Colors","Wicked Detail Colors","prodimages/logowicked17.png",620,3,1,0,"","An artist palette of colors that spray transparent out-of-the-bottle with a 0.35mm airbrush tip-size or larger. Detail Colors dry matte. Thin with 4011 Reducer for use with smaller airbrush tip-sizes.<p><font color=""white"">Gallons are Special Order: 1-2wk Lead Time</font><p>"
688,"Wicked Transparent Colors","Wicked Transparent","prodimages/logowicked17.png",620,1,1,0,"","Standard graphic colors that spray semi-opaque out-of-the-bottle, with a 0.5mm airbrush tip-size. Thin with 4011 Reducer for increased transparency and use with smaller airbrush tip-sizes. <p><font color=""white"">Gallons are Special Order: 1-2wk Lead Time</font><p>"
689,"Wicked Sets","Wicked Sets","prodimages/logowicked17.png",620,7,1,0,"",""
690,"Wicked Reducer/Additives/Accessories","Wicked Reducer/Additives","prodimages/logowicked17.png",620,0,1,0,"",""
691,"Splatter FX by Gerald Mendez","Splatter FX by Gerald Mendez","prodimages/sfxsm.jpg",731,42,1,0,"http://www.coastairbrush.com/proddetail.asp?prod=FHSFX%2D1",""
692,"Lil Daddy Roth Flake Guns","Lil Daddy Roth Flake Guns","images/logolildaddyWHT.png",12,18,1,0,"",""
693,"Steampunk Mini Series","Steampunk Mini Series","prodimages/splogo.jpg",353,639,1,0,"",""
694,"Lil Daddy Roth Flake Guns","Lil Daddy Roth Flake Guns","prodimages/rothlogo.jpg",675,640,1,0,"http://www.coastairbrush.com/products.asp?cat=692",""
887,"ProAiir Zombie Paints","ProAiir Zombie (sub)","prodimages/proairlogo200.png",883,812,1,0,"",""
888,"ProAiir Kits","ProAiir Kits","prodimages/proairlogo200.png",883,813,1,0,"",""
823,"Solid Graphic Colors (SG, BC25 & BC26) Aerosol","HOK Graphic Colors Aerosol","images/hokaerosg.png",819,4,1,0,"",""
824,"Kandy Base Coats (KBC) Aerosol","HOK KBC Aerosol","images/hokaerokbc.png",819,5,1,0,"",""
825,"Neon Base Coats (NE) Aerosol","HOK Neon (NE) Aerosol","images/hokaeroneon.png",819,6,1,0,"",""
815,"SATAGraph Parts","SATAGraph Parts","",0,756,1,0,"",""
9,"Satagraph 4 Parts","Satagraph 4 Parts","prodimages/logosataW.png",233,822,0,0,"http://www.coastairbrush.com/products.asp?cat=815",""
41,"Tidwell Hippie Tripple","Tidwell Hippie Tripple","images/Hippie000sm.png",200,823,1,0,"",""
45,"Ted Turner Drag'n Fly","Ted Turner Drag'n Fly","images/DragnFlysm.png",200,824,1,0,"",""
46,"Brush Storage","Brush Storage","prodimages/bb46sm.png",21,4,1,0,"","Brush Boxes & Storage Containers"
47,"Vintage Flatz","Vintage Flatz","http://www.coastairbrush.com/prodimages/logovintage.png",11,28,1,0,"",""
64,"Von Dago Striping Brushes","Von Dago Striping Brushes","prodimages/logovondago.png",21,27,1,0,"",""
65,"Luma III Spray Gun Lights","Luma III Spray Gun Lights","prodimages/lumalogo.png",12,7,1,0,"",""
70,"Ryno Signature Series","Ryno Signature Series (airbrushes)","prodimages/logosigseries.png",10,1,0,0,"",""
71,"Custom Micron Signature Series","Ryno Sig Series (CM) - Iwata Cat","prodimages/cmsignature.png",66,827,1,0,"",""
73,"Custom Micron Signature Series","Ryno Signature Series (CM) (AB Cat)","prodimages/cmsignature.png",70,828,1,0,"",""
89,"HS Graphic Bases","HOK S2 SG","prodimages/S2graphicbasesm.jpg",745,2,1,0,"",""
94,"Coast Blank Panels","Coast Blank Panels","prodimages/logocoast.png",853,829,1,0,"",""
102,"BC Silvermax Base","HOK S2 SilverMax","prodimages/S2silvermaxsm.png",745,4,1,0,"",""
104,"Black Flys Sunglasses","Black Flys Sunglasses","http://www.coastairbrush.com/prodimages/logoblackflys.png",383,830,1,127,"",""
105,"Buffers/Polishers","Buffers/Polishers","prodimages/logopolishers.png",245,831,1,0,"",""
126,"Pro Aiir","Pro Aiir - Makeup Section","prodimages/proairlogo200.png",607,5,1,0,"http://www.coastairbrush.com/categories.asp?cat=883",""
140,"Wizard Black Widow","Wizard Black Widow","prodimages/wbwsm.png",200,832,1,0,"",""
164,"Talon TS Parts","Talon TS Parts","prodimages/talontspartsSM.png",236,833,1,0,"http://www.coastairbrush.com/partsairbrush/talontsparts.asp",""
166,"Vision Parts","Vision Parts","prodimages/talontgxpartsSM.png",236,834,1,0,"http://www.coastairbrush.com/partsairbrush/talontgxparts.asp",""
294,"House of Kolor Shimrin 2","HOK S2 (hok Section)","images/logohoks2.png",44,0,0,0,"http://www.coastairbrush.com/categories.asp?cat=745",""
295,"AutoBorne Sealers","AutoBorne Sealers  (AA Cat)","images/aasealerslink.jpg",774,1,0,0,"http://www.coastairbrush.com/products.asp?cat=870",""
310,"4000 Series Sealers (Old Style)","4000 Series Sealers","images/aasealers4000.jpg",774,19,1,0,"",""
312,"Technical Data","Technical Data (Wicked)","prodimages/logowicked17.png",620,11,1,0,"http://www.coastairbrush.com/aatech.html",""
311,"Technical Data","Technical Data (candy2o)","http://www.coastairbrush.com/prodimages/aatechdata.png",238,845,1,0,"http://www.coastairbrush.com/aatech.html",""
313,"AutoBorne Sealers","AutoBorne Sealers","prodimages/absealerlogoNEW.png",11,14,0,0,"",""
314,"AutoBorne Sealer Sets","AutoBorne Sealer Sets","prodimages/absealerlogoNEW.png",313,846,1,0,"",""
323,"Technical Data","AutoBorne Tech Data","prodimages/absealerlogoNEW.png",313,847,1,0,"http://www.coastairbrush.com/prodimages/AutoBorne-Sealer-TDS.pdf",""
373,"Iwata Work Station","Iwata Work Station","prodimages/logoiwwork.png",26,16,1,0,"",""
372,"Limited Edition Colors","HOK S2 Limited Colors","prodimages/s2leimg.png",745,8,1,0,"",""
374,"Shimrin 2 Aerosol","Shimrin 2 Aerosol","prodimages/logohokaerosols3.png",745,9,1,0,"http://www.coastairbrush.com/categories.asp?cat=819",""
384,"Razor Blades / Removal Tools","Razor Blades / Removal Tools","",242,850,1,0,"","Razor Blades<br>
Cutting Knives<br>
Paint Removal Wheels<br>
"
386,"Lumilor","Lumilor","http://www.coastairbrush.com/prodimages/logolumilor.png",11,5,0,0,"",""
388,"Memorial Sale","Memorial Sale","",0,851,1,127,"",""
389,"PPS Dispensers","PPS Dispensers","prodimages/3mdispenseLink.png",490,852,1,0,"",""
390,"Shirts, Hats & Accessories","Coast Apparel","prodimages/caapparelcat.png",480,853,1,0,"",""
391,"Coast Banners","Coast Banners","prodimages/logocoast.png",480,854,1,0,"",""
392,"FBS Tapes & Sprayers","FBS Tapes & Sprayers","prodimages/logoFBS.png",0,855,1,0,"",""
393,"Lumilor Approved Applicator","Lumilor Applicator","http://www.coastairbrush.com/prodimages/logolumilorapplicator.png",11,21,0,127,"",""
395,"Lumilor Individual Components","Lumilor Applicator Individual Components","http://www.coastairbrush.com/prodimages/logolumilorapplicator.png",386,857,1,0,"",""
396,"Lumilor Medium Components","Lumilor Applicator Medium Components","http://www.coastairbrush.com/prodimages/logolumilorapplicator.png",393,858,1,127,"",""
397,"Lumilor Large Components","Lumilor Applicator Large Components","http://www.coastairbrush.com/prodimages/logolumilorapplicator.png",393,859,1,127,"",""
398,"Lumilor Connectors & Accessories","Lumilor Applicator Connectors & Accessories","http://www.coastairbrush.com/prodimages/logolumilorapplicator.png",386,860,1,0,"",""
399,"Lumilor Training Portal","Lumilor Applicator Training","http://www.coastairbrush.com/prodimages/logolumilorapplicator.png",386,861,1,0,"https://support.lumilor.com/en",""
400,"The Domini-Quinn Striper","Domini-Quinn","prodimages/qmdsm.png",200,862,1,0,"","<p>
The new Domini-Quinn striping brush takes its cues from the legendary, “Dominican,” arguably one of the finest brushes to ever lay a line. Mack Brush has teamed up with Paul Quinn to recreate this brush of legend! From the length of the hair to its ultra thin ferrule, this brush pulls lines with the precision of a razors edge!
</ p>"
401,"SharpenAir Needle Repair","SharpenAir Airbrush Section","prodimages/logosharpenair2.png",10,14,1,0,"",""
402,"SharpenAir Needle Repair","SharpenAir Parts Section","prodimages/logosharpenair2.png",233,864,1,0,"",""
403,"All Colors","Mission Models All Colors","prodimages/mmallcolors.png",404,0,1,0,"",""
404,"Mission Models Paints","Mission Models Paints","prodimages/logomm.png",11,27,0,0,"",""
405,"Allied Armor USA","Mission Models Allied Armor USA","prodimages/mmallied.png",404,1,1,0,"",""
406,"German Armor WWII","Mission Models German Armor WWII","prodimages/mmgermanarmor.png",404,2,1,0,"",""
407,"Russian Armor WWII","Mission Models Russian Armor WWII","prodimages/mmrussianarmor.png",404,3,1,0,"",""
409,"Modern Armor","Mission Models Modern Armor","prodimages/mmmodernarmor.png",404,5,1,0,"",""
423,"Weathering Colors","Mission Models Weathering Colors","prodimages/mmweathering.png",404,6,1,0,"",""
424,"Metallics","Mission Models Metallics","prodimages/mmmetallic.png",404,8,1,0,"",""
425,"Heavy Equipment","Mission Models Heavy Equipment","prodimages/mmheavyequipment.png",404,9,1,0,"",""
426,"British Armor WWII","Mission Models British Armor WWII","prodimages/mmbritisharmor.png",404,4,1,0,"",""
427,"Primers","Mission Models Primers","prodimages/mmprimers.png",404,10,1,0,"",""
428,"Primary Colors","Mission Models Primary Colors","prodimages/mmprimary.png",404,7,1,0,"",""
429,"Thinners / Poly Intermix","Mission Models Thinners / Poly Intermix","prodimages/mmthinner.png",404,12,1,0,"",""
430,"Createx Brand Products","Createx Brand Products","prodimages/logocreatexuniverse.png",11,6,0,0,"",""
431,"Reducers/Cleaners/Additives","Createx Reducer & Additives (Universe Cat)","prodimages/logocreatexreducer.png",430,0,1,0,"http://www.coastairbrush.com/products.asp?cat=128",""
432,"Createx Airbrush Colors","Createx (Universe Cat)","prodimages/logocreatexAB.png",430,1,1,0,"http://www.coastairbrush.com/categories.asp?cat=53",""
433,"Wicked Colors","Wicked (Universe Cat)","prodimages/logowicked17.png",430,2,1,0,"http://www.coastairbrush.com/categories.asp?cat=620",""
434,"Auto Air Colors","Auto Air (Universe Cat)","prodimages/logoautoair.png",430,3,1,0,"http://www.coastairbrush.com/categories.asp?cat=61",""
435,"candy2o","candy2o (Universe Cat)","prodimages/candy2ologo.png",430,4,1,0,"http://www.coastairbrush.com/categories.asp?cat=238",""
436,"Illustration Colors","Createx Illustration Colors (Universe Cat)","prodimages/linkCTXIllustration.png",430,5,1,0,"http://www.coastairbrush.com/categories.asp?cat=797",""
437,"Tim Gore's Bloodline","Bloodline (Universe Cat)","prodimages/logobloodline.png",430,6,1,0,"http://www.coastairbrush.com/categories.asp?cat=816",""
438,"AutoBorne Sealers","AutoBorne (Universe Cat)","prodimages/absealerlogoNEW.png",430,9,1,0,"http://www.coastairbrush.com/categories.asp?cat=313",""
439,"Technical Data","Tech Data (Universe Cat)","prodimages/logoctxtech.png",430,15,1,0,"http://www.coastairbrush.com/aatech.html",""
440,"Herb Martinez Signature","Herb Martinez","prodimages/hmbrushsm.png",200,875,1,127,"",""
441,"Tim Gore's Lifeline","Tim Gore's Lifeline","prodimages/logolifeline.png",11,13,1,0,"",""
442,"Tim Gore's Lifeline","Lifeline (Universe Cat)","prodimages/logolifeline.png",430,8,1,0,"http://www.coastairbrush.com/products.asp?cat=441",""
443,"Tim Gore's Lifeline","Tim Gore's Lifeline (ill. Colors section)","prodimages/logolifeline.png",797,5,1,0,"",""
444,"Illustration Opaque Colors","Illustration Opaque Colors","prodimages/logoillopaque.png",797,3,1,0,"",""
445,"Clear Coat","House of Kolor Clear Coat","prodimages/HOKclearsec2.png",11,54,1,127,"",""
446,"Series 4100 Quicksilver Chrome","Quicksilver Chrome","prodimages/quicksilverlink.jpg",774,3,1,0,"",""
459,"The Tape Thing","The Tape Thing","prodimages/tapethingCAT.png",20,5,1,0,"","Tape Accessories<br>
Tape Holders
"
461,"Wicked Markers","Wicked Markers","prodimages/whtlogowickedmarkers.png",11,18,1,127,"",""
487,"Wicked Markers","Wicked Markers (Universe Cat)","prodimages/whtlogowickedmarkers.png",430,13,1,127,"http://www.coastairbrush.com/products.asp?cat=461",""
488,"Clear Coats","Mission Models Clear Coats","prodimages/mmclearcoat.png",404,876,1,0,"",""
489,"Createx Paint Sets","Paint Sets","prodimages/logopaintsets_ctx.png",430,14,1,0,"",""
490,"3M PPS 1.0","PPS 1.0 Cups","prodimages/logopps.png",408,1,0,0,"",""
491,"3M PPS 2.0","PPS 2.0 Cups","prodimages/logopps2.png",408,0,0,0,"",""
506,"PPS 2.0 Spray Gun Adapters","PPS 2.0 Adapters","prodimages/pps2adapters1.png",491,879,1,0,"",""
514,"PPS 2.0 Liner/Cup Kits","PPS 2.0 Liner/Cup Kits","prodimages/pps2kit1.png",491,880,1,0,"",""
515,"PPS 2.0 Hard Cups","PPS 2.0 Hard Cups","prodimages/pps2cups1.png",491,881,1,0,"",""
516,"SATA RPS-Rapid Preparation System","RPS","prodimages/linksatarps.png",38,882,0,0,"http://www.coastairbrush.com/categories.asp?cat=411",""
517,"3M PPS 2.0","PPS 2.0 Cups (3M Section)","prodimages/logopps2.png",518,883,0,0,"http://www.coastairbrush.com/categories.asp?cat=491",""
518,"3M Spray Guns","3M Spray Guns","images/logo3mw.png",12,5,0,0,"",""
519,"Spray Gun Hoses & Fittings","Spray Gun Hoses & Fittings","prodimages/logoSGhoses.png",12,16,1,0,"",""
520,"Tamco Clear Coats","Tamco Clear Coats","prodimages/logotamco.png",626,23,1,0,"",""
521,"Pinstriping & Kustom Graphics Shirts","Pinstriping & Kustom Graphics Shirts","prodimages/pkglink.png",383,884,1,127,"",""
530,"Scenix Mural & Theme Paint","Scenix Mural & Theme Paint","prodimages/logoscenix.png",589,13,1,0,"",""
557,"Scenix Mural & Theme Paint","Scenix Mural & Theme Paint (CREATEX Category)","prodimages/logoscenix.png",430,11,1,0,"http://www.coastairbrush.com/categories.asp?cat=589",""
562,"Texture FX 3","Texture FX 3","prodimages/tfx3catimg.png",731,2,1,0,"",""
588,"Texture FX 3 Mini","Texture FX 3 Mini","prodimages/tfx3catimg.png",353,886,1,0,"",""
597,"Scenix HIGH PERFORMANCE Mural & Theme Paint","Scenix HIGH PERFORMANCE Mural & Theme Paint","prodimages/logoscenix.png",589,889,1,127,"",""
599,"Scenix Clear Coats & Additives","Scenix Clear Coats & Additives","prodimages/logoscenix.png",589,890,1,0,"",""
600,"Alphanamel Striping & Lettering Enamels","Alphanamel Striping & Lettering Enamels","prodimages/linkalpha6enamels.png",670,20,1,0,"",""
608,"Valley Kustoms Engine Turning Tools","Valley Kustoms Engine Turning Tools","prodimages/linkvalleykustoms.png",21,11,1,0,"",""
622,"Trulers","Trulers","prodimages/thmbTRULERS.png",20,891,1,0,"","Intricate Adhesive Rulers<br>
Great for Graphic Layouts<br>
"
626,"Tamco Products","Tamco Products","prodimages/logotamco.png",11,31,0,0,"",""
638,"Tamco Brush FX Striping Colors","Tamco Brush FX","prodimages/logotamco.png",626,893,1,0,"",""
641,"Liquid Kicks","Liquid Kicks","prodimages/lkcatlink2.png",11,19,1,0,"","Protective Leather Top Coats and Intercoat."
655,"Flake King","Flake King Products","prodimages/flakeking/logoFKCMFX.png",722,1,1,0,"",""
670,"Alphanamel Striping & Lettering Paint","Alphanamel Striping & Lettering Enamels","prodimages/linkalphanamel.png",11,24,0,0,"",""
701,"Additives, Clears & Sizing","Alphanamel Additives","prodimages/linkalpha6additives.png",670,895,1,0,"",""
707,"Alpha 6 Accessories","Alpha 6 Accessories - Paint Section","prodimages/linkalpha6accessories.png",670,896,1,0,"http://www.coastairbrush.com/products.asp?cat=511",""
715,"Dorr's Hand Cleaner","Dorr's Hand Cleaner","prodimages/dorr1.png",11,55,1,0,"http://www.coastairbrush.com/proddetail.asp?prod=Dorr%27s_Hand_Cleaner",""
716,"Mr. B Pinstriping Brushes","Mr. B Pinstriping Brushes","prodimages/logoMRB.png",21,5,1,0,"","Brico Industries - Mr. B Signature Brush"
721,"Mr. B Pinstriping Brushes","Mr. B Pinstriping Brushes >Mack>Sig","prodimages/mrbsetsm1.png",200,898,1,0,"http://www.coastairbrush.com/products.asp?cat=716","Brico Industries - Mr. B Signature Brush"
722,"Flake King Flakes","Flake King Flakes","prodimages/flakeking/logoFlakeKing1.png",11,20,0,0,"",""
723,"Ultra Small [.002 / 50&#956;m]","Flake King Ultra Small","prodimages/FlakeKing/logoFKU.png",722,2,1,0,"",""
724,"Small [.004 / 100&#956;m]","Flake King Small","prodimages/FlakeKing/logoFKS.png",722,3,1,0,"",""
725,"Medium [.008 / 200&#956;m]","Flake King Medium","prodimages/FlakeKing/logoFKM.png",722,4,1,0,"",""
727,"Large [.015 / 375&#956;m]","Flake King Large","prodimages/FlakeKing/logoFKL.png",722,5,1,0,"",""
761,"Extra Large [.025 / 675&#956;m]","Flake King Extra Large","prodimages/FlakeKing/logoFKE.png",722,6,1,0,"",""
766,"Double XL [.040 / 1016&#956;m]","Flake King Double XL","prodimages/FlakeKing/logoFKD.png",722,7,1,0,"",""
776,"All Flakes - Colors & Sizes","Flake King ALL","prodimages/FlakeKing/logoFKALL.png",722,8,1,0,"",""
814,"Show Krome","Flake King Show Krome","prodimages/FlakeKing/logoFKshow.png",722,9,1,0,"",""
849,"Accessories / Stickers / Apparel","Createx Accessories / Apparel","prodimages/logoctxACC.png",430,16,1,0,"",""
878,"Scenix Invisible UV & Glows","Scenix Invisible UV & Glows","prodimages/logoscenix.png",589,909,1,0,"",""
889,"The Vault","The Vault","prodimages/logoIWvaultV2.png",26,1,1,0,"",""
890,"BLACK FRIDAY SALES","BLACK FRIDAY SALES","",0,910,1,127,"",""
891,"Createx UVLS Clear Coat","Createx UVLS Clear Coat (MAIN)","prodimages/linkuvlsclear.png",11,16,1,0,"",""
892,"Createx UVLS Clear Coat","Createx UVLS Clear Coat (CTX BRAND PAGE)","prodimages/linkuvlsclear.png",430,12,1,0,"http://www.coastairbrush.com/products.asp?cat=891",""
893,"Createx UVLS Clear Coat","Createx UVLS Clear Coat (SCENIX)","prodimages/linkuvlsclear.png",589,913,1,0,"http://www.coastairbrush.com/products.asp?cat=891",""
894,"Air Oil & Lead Grisaille Grey","Air Oil & Lead Grisaille Grey","images/SteveGibson_AirOilandLeadNEW.jpg",797,914,1,0,"",""
895,"Respirators","Respirators","prodimages/thmb respirator.png",20,915,1,0,"https://www.coastairbrush.com/products.asp?cat=293",""
896,"Hi-Line TH","Hi-Line TH","prodimages/logohilineTH.png",234,8,1,0,"http://www.coastairbrush.com/partsairbrush/kustomthparts.asp","HP-TH<br>
K-TH"
898,"Bishop Rotary Kits","Bishop Rotary Kits","prodimages/cat_bishopkits.png",801,917,1,0,"",""
899,"HYPER-FX Colors / A COAST AIRBRUSH Aftermarket Custom Mix","HYPER-FX Colors / A COAST AIRBRUSH Aftermarket Custom Mix","prodimages/aahyperfx.png",774,6,1,127,"","This is a Coast Airbrush Custom Mix line of colors, using a special blend of Auto Air colors & additives."
900,"TH2 Parts","Iwata TH2 Parts","/prodimages/logoth2parts.png",263,919,1,0,"","Iwata HP-TH2"
901,"TH2 Parts","TH2 Parts","prodimages/logoth2parts.png",234,920,1,0,"https://www.coastairbrush.com/partsairbrush/th2parts.asp",""
902,"HammAirArt","HammAirArt","http://www.coastairbrush.com/prodimages/logohammair.png",19,8,1,0,"",""
903,"Flake King Guns & Binders","Flake King Guns & Binders","prodimages/FlakeKing/logoFKguns.png",722,0,1,0,"https://www.coastairbrush.com/products.asp?cat=43",""
904,"Pocket GraFX","Pocket GraFX Templates","prodimages/linkPGFX.png",178,922,1,0,"","
"
905,"Epoxy Primer (KD3000) Aerosol","HOK KD3000 Aerosols","images/hokaerokd.png",819,923,1,0,"",""
906,"Color Chart","Flake King Color Chart","prodimages/FlakeKing/logoFKchart.png",722,924,1,0,"https://www.coastairbrush.com/proddetail.asp?prod=Flake_King_Color_Chart",""
907,"Hyper FX","Hyper FX","http://www.coastairbrush.com/prodimages/logohyperfx1.png",11,17,1,0,"",""
908,"Trigger Happy Grips","Trigger Happy Grips","prodimages/linktriggerhappy.png",233,925,1,0,"",""
909,"Lil Daddy Roth Color Decks","Lil Daddy Roth Color Decks","prodimages/RFcolordecks.png",675,926,1,0,"",""
910,"Curing / Infrared","Curing / Infrared","prodimages/thmb curing.png",20,927,1,0,"",""
911,"Air Oil & Lead","Air Oil & Lead","http://www.coastairbrush.com/prodimages/logoairoillead.png",19,3,1,0,"",""
912,"Skull Caps","Skull Caps","prodimages/linkskullcaps.png",233,928,1,0,"",""
913,"Skull Caps","Skull Caps","prodimages/linkskullcaps.png",234,929,1,0,"https://www.coastairbrush.com/products.asp?cat=912",""
914,"Skull Caps","Skull Caps","prodimages/linkskullcaps.png",26,930,1,0,"https://www.coastairbrush.com/products.asp?cat=912",""
915,"Hoses & Fittings","Hoses & Fittings","prodimages/logoSGhoses.png",25,931,1,0,"https://www.coastairbrush.com/products.asp?cat=519",""
916,"Alphakrylik Markers","Alphanamel Alphakrylik Markers","prodimages/linkalpha6markers.png",670,932,1,0,"",""
917,"Air Oil & Lead","AOLN","/prodimages/AOLN-GroupSM.png",11,56,1,0,"","HOK Air Oil Lead Neutral Grays"
918,"Air Oil & Lead","AOLN","/prodimages/AOLN-GroupSM.png",745,15,1,0,"","HOK Air Oil Lead Neutral Grays"
919,"XTREME-SHIFT Paints","XTREME-SHIFT Paints","http://www.coastairbrush.com/prodimages/logoxtremeSHIFT.PNG",11,3,1,0,"",""
920,"Coarse Metallics","HOK Coarse Metallics","/prodimages/HOK0104SM.png",745,16,1,0,"",""
921,"Midnight Series","HOK Midnight Series","/prodimages/ms20025sm.png",745,17,1,0,"",""
922,"Kustom Mix Kolors","HOK Kustom Mix Kolors","prodimages/linkkustommixHOK.png",44,3,1,0,"",""
923,"Kustom Mix Kolors","HOK Kustom Mix Kolors","prodimages/linkkustommixHOK.png",745,18,1,0,"https://www.coastairbrush.com/products.asp?cat=922",""
924,"Edge Master","Edge Master","prodimages/thmb edgemaster.png",20,938,1,0,"","Paint-Edge Removal Tool"
925,"Tamco Candy Concentrates","Tamco Concentrates","prodimages/Candies.png",626,939,1,0,"",""
926,"Wicked Opaque Colors","Wicked Opaque Colors","prodimages/logowicked17.png",620,2,1,0,"","Opaque Airbrush Colors
Graphic colors made with a durable, acrylic – urethane resin, that cover and adhere well to difficult substrates such as plastic. Spray out-of-the-bottle with a 0.5mm airbrush tip-size. Thin with 4011 Reducer for improved flow and use with smaller airbrush tip-sizes.<p><font color=""white"">Gallons are Special Order: 1-2wk Lead Time</font><p>"
927,"Grex","Grex Spray Gun","prodimages/logogrex2.png",12,941,1,0,"",""
928,"RUPES","RUPES","/prodimages/rupes_logo.jpg",245,942,0,0,"",""
929,"RUPES Polishes","RUPES Polishes","prodimages/compounds_group.png",928,943,1,0,"",""
930,"RUPES Foam Pads","RUPES Pads","prodimages/da_foampads.png",928,944,1,0,"",""
931,"RUPES Orbital Sanders","RUPES Polishers","prodimages/polishers.png",928,945,1,0,"",""
932,"VsionAir Stands & Workstations","VsionAir Stands & Workstations","prodimages/logovsionairW.png",933,946,0,0,"",""
933,"VsionAir","VsionAir","prodimages/logovsionairW.png",0,947,0,0,"",""
934,"VsionAir Accessories","VsionAir Accessories Workstation CAT","prodimages/logovsionairW.png",932,2,1,0,"",""
935,"VsionAir Stands","VsionAir Stands","prodimages/logovsionairW.png",932,0,1,0,"",""
936,"VsionAir Toolbars & Rigs","VsionAir Toolbars & Rigs","prodimages/logovsionairW.png",932,1,1,0,"",""
937,"VsionAir Jigs","VsionAir Jigs","prodimages/logovsionairW.png",933,951,1,0,"",""
938,"VsionAir Accessories","VsionAir Accessories","prodimages/logovsionairW.png",933,952,0,127,"",""
939,"VsionAir Accessories","VsionAir Accessories - Was ""Airbrush Specific"" others hidden","prodimages/logovsionairW.png",933,953,1,0,"",""
940,"Storage & Comfort","VsionAir Accessories - Storage & Comfort","prodimages/logovsionairW.png",938,954,1,127,"",""
941,"All Accessories","VsionAir Accessories - ALL","prodimages/logovsionairW.png",938,955,1,127,"",""
942,"All Bases & Stations","VsionAir Bases & Stations - ALL","prodimages/logovsionairW.png",932,4,1,127,"",""
943,"Paint Huffer","Paint Huffer","prodimages/painthuffer-logo copy.png",11,57,0,0,"",""
944,"Paint Huffer Metal Flake","Paint Huffer Flake","prodimages/painthuffer-logo-flake.png",943,957,1,0,"","Metal Flake, Mini Flake, Micro Flake"
945,"Paint Huffer Danny-D Series","Paint Huffer Danny D","prodimages/painthuffer-logo-dd.png",943,958,1,0,"","Danny-D Ghost Series, Danny-D Crushed Glass"
946,"Paint Huffer Dry Pearls","Paint Huffer Dry Pearls","prodimages/painthuffer-logo-drypearls.png",943,959,1,0,"","Paint Huffer Dry Pearls & Dry Pearl Candy"
947,"VsionAir","VsionAir AUTO Section","prodimages/thmb vsionair.png",20,960,0,0,"https://www.coastairbrush.com/categories.asp?cat=933","Tank/Fender Stands<br>
Guitar Stands<br>
Tripods & Jigs<br>
Table Rigs/Accessories<br>"
948,"VsionAir Easels, Workstations & Stands","VsionAir FINE ART Section","prodimages/thmb vsionair.png",22,961,0,0,"https://www.coastairbrush.com/categories.asp?cat=933","Easels & Workstations<br>
Tank/Fender Stands<br>
Guitar Stands<br>
Tripods & Jigs<br>
Airbrush Accessories<br>"
949,"The Last Gun Rack","The Last Gun Rack","prodimages/tlgrthumb.png",315,962,1,0,"",""
950,"TRN1 & TRN2 Parts","TRN1 & TRN2 Parts","prodimages/logoneotrnW.png",234,963,1,0,"","HP-TRN1<br>
HP-TRN2</br>"
951,"Alphaflex","Alphaflex","/prodimages/alphaflexlogo copy.png",11,25,0,0,"","Alpha 6 Leather & Textile Paint"
952,"Additives","Alphaflex Additives","prodimages/alphaflex_additiveslogo.png",0,965,1,0,"",""
953,"Alphaflex Additives","Alphaflex Additives","/prodimages/alphaflex_additives.png",951,966,1,0,"",""
954,"Alphaflex Colors","Alphaflex Colors","/prodimages/alphaflexlogo copy.png",951,967,1,0,"",""
955,"Tidwell Foxy Tails","Tidwell Foxy Tails","/prodimages/fox-tails-cardsm.png",200,968,1,0,"",""
956,"Coast Airbrush Compressor","Coast Airbrush Compressor","http://www.coastairbrush.com/prodimages/coastproductlogo.png",13,969,1,0,"","Coast Airbrush Battery Operated Compressor"
957,"Alphaflex","Alphaflex","/prodimages/alphaflexlogo copy.png",670,970,0,0,"https://www.coastairbrush.com/categories.asp?cat=951","Alpha 6 Leather & Textile Paint"
958,"Ultra Airbrush","Ultra Airbrush","prodimages/logoultra.png",807,2,1,0,"",""
959,"Chameleon Airbrush","Chameleon Airbrush","prodimages/logochameleon.png",807,4,1,0,"",""
960,"Gemtones","Gemtones S2 Cat","prodimages/linkGEMtones.png",745,7,1,0,"",""
