"pID","pName","pSection","pPrice","pWholesalePrice","pListPrice","pShipping","pShipping2","pWeight","pDisplay","pSell","pBackOrder","pGiftWrap","pExemptions","pInStock","pDims","pTax","pDropship","pStaticPage","pStockByOpts","pRecommend","pOrder","pSKU","pManufacturer","pSearchParams","pTitle","pMetaDesc","pStaticURL","pMinQuant","pDescription","pLongDescription"
"2327P","1 Shot Primary Pinstriping Starter Kit",272,66.84,0,0,0,0,0,1,0,0,0,0,0,"",,0,0,0,0,0,"",5,"","","","",0,"<p>The 1 Shot Primary Starter Kit is a great way to get started in Pinstriping. This kit includes 2 Striping Brushes and 3 Colors.<p>

Included:<br>
Bright Red 1/4 Pint<br>
Primrose Yellow 1/4 Pint<br>
Process Blue 1/4 Pint<br>
Scroller Brush<br>
Pinstripe Brush</p>

<font color=""white""><a href=""http://www.coastairbrush.com/proddetail.asp?prod=Low_Temp_Reducer_%28quart%29"">6001L Reducer</a> or Mineral Spirits, is recommended for reduction</font></p>",""
"BD","1"" Mike Lavallee Big Dog",209,19.28,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",10,"","","","",0,"Introducing the Big Dog.
This brush is similar to Mike's 1/2"" Flat Brush above, but twice as big. A full 1"" for those really big murals!",""
"TANK","1/2 Shell Fiberglass Tank",460,65,0,0,0,0,0,0,0,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"Kustom Fiberglass Half Tank<br>
Hand Crafted, Durable, Molded Fiberglass<br>
True to Size of Stretched 5 gal. Motorcycle Tank. Hollow, mounting hardware not included.",""
"MARLIN2","1/2 Shell Marlin",460,89.95,0,0,0,0,0,0,0,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"39"" x 11""<B>*Additional shipping fees apply*</B> We will call or email with an estimate prior to charging any additional fees.",""
"TIKI2","1/2 Shell Tiki",460,250,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"59"" x 16""<br>1/2 Shell For Hanging On A Wall<br><br>
*Additional shipping fees apply* We will call or email with an estimate prior to charging any additional fees.",""
"L/M-1/2","1/2"" Mike Lavallee Flat Brush ""Stroke""",209,10.13,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",10,"","","","",0,"The 1/2"" or Flat Brush  is used for laying in larger areas of background colors, such as, sky, mountains, etc., and also for super dry brush slash effects that are very popular in the automotive paint business.",""
"I-070-6","1/2oz Fluid Gravity Side Feed Cup",254,26.95,0,0,0,0,0,0,1,0,0,0,0,"",,0,0,0,0,0,"",2,"","","","",0,"",""
"50-0483","1/4 oz Angled Metal Siphon Side Cup",280,9.25,0,0,0,0,0,0,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"1/4-1/4Female","1/4"" - 1/4"" Female/Female Adapter",317,3.95,0,0,0,0,0,0,0,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"TIUB07","1/4"" Blue Polyurethane Tubing ",317,26.95,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"20 Meter roll (66 foot). ",""
"50-023","1/4"" Compressor Adapter",317,3.25,0,0,0,0,0,0,0,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"50-0231","1/4"" Compressor Adapter w/ Bleeder Hole",317,4.25,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"AD24","1/4"" Female-Female Adapter",867,4.99,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",43,"","","","",0,"<p>Adaptor with a 1/4"" threaded female end and a 1/4"" threaded female end.<p>

Features:<p>

- Includes gaskets for an air tight seal.<br>

- Female threads will accommodate both tapered and straight threads..</p>",""
"L/M-1/4","1/4"" Mike Lavallee Dagger",209,10.4,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",10,"","","","",0,"The Dagger  (my personal favorite!) is used for a multitude of things such as long quill like strokes, tall grasses, trees, also straight lines. Just experiment with this one!",""
"1/4NPT","1/4"" NPT Fitting",317,4.25,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"PLUG","1/4"" Plug",309,5.5,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"QD1/4","1/4"" Spray Gun Male Quick Connect",305,10,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"A Coast Exclusive! Connect your spray guns to a standard universal airbrush hose quick connect.",""
"KQ2H07","1/4"" Thread x 1/4"" Tube Fitting",317,2.75,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"R3-0027","1/4oz Color Cup",602,11.5,0,0,0,0,0,0,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"VL-1/4OZ","1/4oz Metal Side Cup",296,5.25,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",13,"","","","",0,"Fits all bottom feed double-action airbrushes. Same as Badger T623",""
"T623","1/4oz Side Cup",334,8.5,0,0,0,0,0,0,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"1/8ADAP","1/8"" to 1/4"" Adapter",317,4.95,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"50-2025","10' Braided Hose w/ In Line Moisture Filter",303,29.95,0,0,0,0,0,0,0,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"50-4011","10' Coiled Rubber Hose",303,14.95,0,0,0,0,0,0,0,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"MARLIN","10' Marlin",460,550,0,0,0,0,0,0,0,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"<B>*Additional crating & freight fees apply*</B> We will call or email with an estimate prior to charging any additional fees.",""
"GREX","10% OFF ALL GREX PRODUCTS",890,0,0,0,0,0,0,1,0,0,0,0,0,"",,0,0,0,0,0,"",43,"","","","",0,"<p><h2><a href=""https://www.coastairbrush.com/products.asp?cat=864"">CLICK TO SHOP GREX BRAND PRODUCTS</a></h2><p>",""
"FBSTAPES","10% OFF FBS Tapes",890,0,0,0,0,0,0,1,0,0,0,0,0,"",,0,0,0,0,0,"",21,"","","","",0,"<p><h2><a href=""https://www.coastairbrush.com/products.asp?cat=392"">CLICK TO SHOP FBS BRAND PRODUCTS</a></h2><p>",""
"50-0472","100LG Color Cup Lid",280,9.25,0,0,0,0,0,0,0,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"ROTH1","101 Pinstriping Ideas by Ed ""Big Daddy"" Roth",284,10.35,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",10,"","","","",0,"",""
"6RB1","10oz Paper Funnels Sleeve of 125",292,14.5,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"<p>10oz Treated paper funnels for pouring paints and liquid materials. 125 per sleeve. <p>",""
"IS-012","10pk Studios Series Air Intake Filters",173,6.5,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",2,"","","","",0,"",""
"Z120W","120W UV Cure Light / 200 LED Flood",973,62,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"<p>The Z120 is a Hobby UVA LED Cure Light, for curing of Clean Armor Coatings. With 200 LED Flood, the Z120 Provides a cure footprint of approximately 12"" x 14"" at distances of 24""-36"" Inches. Great for small hobby applications.<p>

Dimension: 11.5"" x 8.5"" x 1.5""<br>
Power Consumption: 120W<br>
385-400nm UVA, Long Wave, Black Light<br>
200 PCS LED 120 beam angle<p>

Can be hard mounted or used as a Handheld Unit for smaller pieces.<p>
","<p>The Z120 is a Hobby UVA LED Cure Light, for curing of Clean Armor Coatings. With 200 LED Flood, the Z120 Provides a cure footprint of approximately 12"" x 14"" at distances of 24""-36"" Inches. Great for small hobby applications.<p>

Dimension: 11.5"" x 8.5"" x 1.5""<br>
Power Consumption: 120W<br>
385-400nm UVA, Long Wave, Black Light<br>
200 PCS LED 120 beam angle<p>

Can be hard mounted or used as a Handheld Unit for smaller pieces.<p>
"
"GL12KXXDPAT","12K Patent White W&B Leaf Book",651,75.99,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"patent leaf, white gold, pale gold, goldleaf, gilding, wb, Wehrung, Billmeier","","","",0,"<p>WB 12kt-White Gold-Leaf Patent-Book is 1-book of gold-leaf with contains 25 sheets of Gold-Leaf, size-3-3/8"" x 3-3/8"", Patent/Transfer-Leaf, 16 Gram Weight 12kt. CLICK FOR MORE INFO.</p>","<p>WB 12kt-White Gold-Leaf Patent-Book is 1-book of gold-leaf with contains 25 sheets of Gold-Leaf, size-3-3/8"" x 3-3/8"", Patent/Transfer-Leaf, 16 Gram Weight 12kt. White-gold is a very early Karat weight. WB 12kt-White Gold-Leaf Patent-Book is packaged attached to white-paper and placed between the sheets of paper in each book of Gold. Patent or Attached Gold-Leaf is attached to paper to assist in transferring thin delicate Gold-Leaf to avoid damage from wind or wrinkle. Patent-Leaf is help-full if you haven't learned to use a gilders Tip. Each Book contains 25 sheets of gold-leaf, sheets of Gold Leaf measure 3-3/8"" x 3-3/8"" inches square. Each Book of 25 sheets has a coverage area of 1.98 sq ft. without consideration for waste or overlap. This product is great for glass gilding and surface gilding.</p>"
"PROPEL-REG","12oz. Propellant Can w/ 3B Valve and Mini Regulator",307,45.95,0,0,0,0,0,0,0,0,0,0,0,"",,0,0,0,0,0,"",13,"","","","",0,"The perfect set up for your propellant can. Paasches air propellant blend does not contain C.F.C.s which harm the ozone layer. Includes 3B attachment and mini regulator. <br>
CLICK FOR MORE DETAILS","The perfect set up for your propellant can. Paasches air propellant blend does not contain C.F.C.s which harm the ozone layer. Includes 3B attachment and mini regulator. The mini regulator will help save air and make the can last longer. It will also prevent the can from freezing up and loosing pressure while working. Perfect for portability and air consumption. When the can is empty, just simply screw another can on."
"PROPEL-N12","12oz. Propellant Cans",307,10.95,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",13,"","","","",0,"<p>Popular, portable and disposable cans of air propellant. Paasches air propellant blend does not contain C.F.C.s which harm the ozone layer. Use with ""3B"" to connect hose/regulator. <a href=""https://www.coastairbrush.com/proddetail.asp?prod=Propel_Can_Regulator_by_Paasche"">3B Air Regulator/Hose Fitting.</a>",""
"1200-K","15 Piece Spray Gun Cleaning Kit",268,24.8,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",10,"","","","",0,"",""
"AMG150-N02B","150 Series Ambient Dryer/Water Separator by SMC Corp.",316,55.5,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"1/4"" Fitting Size/Manual Drain<br>
The AMG 150 series water separator is installed on the air pressure line to remove water drops from compressed air. The 150 series has a flow rate of 300 L/min (ANR)<br>Working Principle And Characteristics, AMG
The element is made of special resin with large meshes which is effective in removing water. Air containing water flows into the inside of the element and then through it.  Water drops grow by colliding with each other.  As the drops collect on the element fibers, they are pushed to the outside and pool in the bowl.  The bowl can be discharged by opening the drain cock. With this method, 99% of the water can be removed to obtain air containing almost no water. </br>",""
"GL16KXXDPALE","16K W&B Pale Gold Leaf Book",651,79.99,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"16OZ","16oz Frosted Bottle w/ Choice of Lid",249,1.55,0,0,0,0,0,0,0,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"<p><font color=""white"">*Frosted HDPE - SOLVENT RESISTANT BOTTLE* </font>","<p><font color=""white"">*Frosted HDPE - SOLVENT RESISTANT BOTTLE* </font>"
"HMFG-POWDER","16oz Loose Pounce Powder",269,6.99,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"Available in White & Charcoal",""
"1216","16oz Poly Wash Bottle",319,7,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",10,"","","","",0,"Solvent Proof Wash Bottle 16oz",""
"3680003","1K Self Etch Primer Filler (Gray)",610,15.59,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",55,"","","","",0,"Depending on the coat thickness, can be used as a wash primer with very good adhesion characteristics or as a priming filler with very good filing volume.<font color=""white""><br><br>CLICK FOR MORE INFORMATION<br><br></font>","<br><br>DOWNLOADS:<br><a href=""http://www.coastairbrush.com/downloads/spraymax/0003msds.pdf"" target=""_blank"">Safety Data Sheet</a><br>
<a href=""http://www.coastairbrush.com/downloads/spraymax/0003tech.pdf"" target=""_blank"">Technical Instruction</a><br><br>


Advantages:<br>
Outstanding corrosion protection<br>
Very fast drying<br>
Various colour graduations facilitate minimal paint application along with color tone precision<br>
Welding test certificate: welding beads are ""rejected”<br>
Recoatable with all common 1K Base- and 2K Topcoat Systems<br><br>

Application:<br>
Spot repair and part painting<br>
Sanded-through spots<br>
Weld-on primer<br>
Rust protection priming<br>
Primer filling<br><br>
Substrates:<br>
Bare metal, sanded<br>
Fully hardened paint, sanded<br>
Spare-parts priming, sanded<br>
Polyester substrates, sanded<br>
Aluminium, sanded<br>
Galvanized sheet metal in 3-layer structure, GRP<br><br>
Pretreatment:<br>
Completely derust damaged areas<br>
Thoroughly grind the surface and clean with SprayMax Silicone Remover<br>
Damaged area must be free of fat and dust and be dry<br>
Shake the can well for 2 min. Make a trial spray<br><br>
Spray application:<br>
Weld-on primer: 1 = 6–10µm<br>
Priming coat: 1-2 = 15–30µm<br>
Primer filler: 2-3 = 30–50µm<br><br>
Drying times:<br>
Priming and welding primer: 10-15min. / 20°C<br>
Prime filler: 15-60min. / 20°C, depending on coat thickness<br>
IR drying possible (7min. short-wave IR radiation)<br><br>
Post treatment:<br>
Do not paint over with polyester and EP products.<br>
Wet sanding with P800 or dry grind sand down with P400-500<br>
Can be worked wet-in-wet after 15-30 minutes flash time with all commercial quality fillers and topcoats.<br>
SprayMax 1K Adhesion Primer has a 3 month open-air resistance on steel. At the same time, a dry film thickness of 50µm should not be exceeded.<br><br>
Yield:<br>
Approx. 0.5m²–1m² / spray can depending on the application thickness and substrate<br><br>
Notes:<br>
To be used by specialists only<br>
Wear personal protection gear (respirator type: A2/P2 safety gloves, e.g. Latex or nitrile)<br>
After finishing the painting process, turn the can over and spray the valve empty.<br>
Dispose of the completely empty spray cans as recyclable material<br><br>"
"3680001","1K Self Etch Weld-Thru Primer (Red Brown)",610,15.59,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",55,"","","","",0,"Corrosion protection adhesion priming with very good adhesion characteristics. Suitable for bare, sanded and unsanded substrates. Cannot be worked over with polyester materials.<font color=""white""><br><br>CLICK FOR MORE INFORMATION<br><br></font>","<br><br>DOWNLOADS:<br><a href=""http://www.coastairbrush.com/downloads/spraymax/0001msds.pdf"" target=""_blank"">Safety Data Sheet</a>


<br><br>Advantages<br>

Outstanding corrosion protection<br>
Very good adhesion<br>
Welding test certificate: welding beads are „rejected”<br>
Can also be used on paint coats<br><br>
Application:<br>
Spot repair and part painting; also suitable for large areas.<br>
Weld-through primer, rust protection priming, primer filler<br><br>
Substrates:<br>
Bare metal, sanded<br>
Fully hardened paint, sanded<br>
Spare-parts priming, sanded<br>
Polyester substrates, sanded<br>
Aluminium, sanded<br>
Galvanized sheet metal in 3-layer structure, GRP<br><br>
Pretreatment:<br>
Completely derust the damaged area, thoroughly grind the surface and clean with SprayMax Silicone Remover.<br>
Damaged area must be free of fat and dust and be dry.<br>
Shake the can well for 2 min. Make a trial spray.<br><br>
Spray application:<br>
Weld-on primer: 1 = 6–10µm<br>
Priming coat: 1–2 = 15–30µm<br>
Primer filler: 2–3 = 30–50µm<br><br>
Drying times:<br>
Priming and welding primer: 10-15min. / 20°C<br>
Prime filler: 15-60min. / 20°C, depending on coat thickness<br>
IR drying possible (7min. short-wave IR radiation)<br><br>
Post treatment:<br>
Can be painted over with all commercial fillers and topcoats.<br>
Do not work over with polyester and EP products.<br>
Do not paint over with water borne paints.<br>
Wet sanding with P800 or dry grind sand down with P400 – 500<br>
SprayMax 1K ADHESION PRIMER has a 3 month open-air resistance on steel. At the same time, a dry film thickness of 50µm should not be exceeded.<br><br>
Yield:<br>
Approx. 0.5m² - 1m² / spray can depending on the application thickness and substrate<br><br>
Notes:<br>
To be used by specialists only<br>
Wear personal protection gear (respirator type: A2/P2 safety gloves, e.g. Latex or nitrile)<br>
After finishing the painting process, turn the can over and spray the valve empty.<br>
Dispose of the completely empty spray cans as recyclable material<br><br>"
"3680093","1K Spot Blender",610,13.25,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",55,"","","","",0,"Blender thinner is a special product for homogenous paint transitions in the touch up areas for 1K / 2K clear coats with outstanding blending results. Use the blender thinner right after the clear coat application.<font color=""white""><br><br>CLICK FOR MORE INFORMATION<br><br></font>","<br><br>DOWNLOADS:<br><a href=""http://www.coastairbrush.com/downloads/spraymax/0093msds.pdf"" target=""_blank"">Safety Data Sheet</a><br>
<a href=""http://www.coastairbrush.com/downloads/spraymax/0093tech.pdf"" target=""_blank"">Technical Instruction</a><br><br>

Advantages:<br>
Smooth edge areas in blender paint area<br>
Outstanding partial dissolving properties<br>
No colour tone deviations<br>
Dries matt, must be polished<br>
Ideal for repair painting and spot repairs.<br><br>

Application:<br>
Spot repairs, touch ups<br>
Apply right after spraying with SprayMax 2K Clear Coat or SprayMax 2K Topcoat on the transition zones in the blend area<br>
The substrate in the fading edge transition zone should be generously matted with an abrasive pad (P2000 – P4000)<br><br>
Pre-treatment:<br>
No special work needed directly before applying SprayMax Blender Thinner<br><br>
Spray application:<br>
Spray in multiple, light spraying applications on the spray-mist edge zone of the 2K Clear Coat or 2K Topcoat until the transition is homogenous.<br>
No flash off time for 2K Clear Coat or 2K Topcoats required<br><br>
Yield:<br>
Approx. 0.5m² - 1m² / spray can<br><br>
Notes:<br>
To be used by specialists only<br>
Wear personal protection gear (respirator type: A2/P2 safety gloves, e.g. Latex or nitrile)<br>
After finishing the painting process, turn the can over and spray the valve empty.<br>
Dispose of the completely empty spray cans as recyclable material<br><br>"
